,Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
3978,8.5,0.098036903,1,21,1,2,Supermarket Type1,882.8508
3979,14.0,0.0,4,13,0,1,Supermarket Type1,6471.576
3980,9.3,0.042377219,2,18,0,1,Supermarket Type1,1609.9044
3981,15.85,0.107597879,1,23,0,2,Supermarket Type1,585.904
3982,10.8,0.082549896,4,23,0,2,Supermarket Type1,4602.0096
3983,7.26,0.02414202,2,22,0,0,Grocery Store,466.06
3984,18.7,0.057771828,1,11,1,0,Supermarket Type2,591.8962
3985,16.0,0.057292529,4,11,1,0,Supermarket Type2,4500.808
3986,8.895,0.124610886,2,33,2,0,Supermarket Type1,4250.4672
3987,11.1,0.010663189,1,18,0,1,Supermarket Type1,1342.2528
3988,18.85,0.091237452,2,11,1,0,Supermarket Type2,1278.336
3989,7.905,0.064325351,4,11,1,0,Supermarket Type2,3197.1716
3990,14.7,0.020920179,3,23,0,2,Supermarket Type1,3020.0688
3991,12.6,0.041641933,2,18,0,1,Supermarket Type1,980.0576
3992,16.0,0.173462841,3,11,1,0,Supermarket Type2,2960.1468
3993,13.8,0.24749009,4,35,0,2,Grocery Store,529.9768
3994,11.0,0.087421738,3,35,1,0,Supermarket Type3,2972.797
3995,13.35,0.038744606,4,13,0,1,Supermarket Type1,3098.6332
3996,20.1,0.124910635,2,22,0,0,Grocery Store,110.5228
3997,8.185,0.046673494,1,11,1,0,Supermarket Type2,591.2304
3998,9.195,0.048134591,2,21,1,2,Supermarket Type1,529.311
3999,19.1,0.038720852,4,11,1,0,Supermarket Type2,6331.758
4000,12.85,0.12241394,1,13,0,1,Supermarket Type1,703.0848
4001,11.15,0.032321608,3,18,0,1,Supermarket Type1,1315.6208
4002,9.8,0.026139404,4,18,0,1,Supermarket Type1,1947.465
4003,10.195,0.0,2,23,0,2,Supermarket Type1,1810.976
4004,7.59,0.144338493,3,35,1,0,Supermarket Type3,4327.7
4005,12.0,0.034166609,3,13,0,1,Supermarket Type1,5070.7328
4006,12.65,0.27321283,4,35,0,2,Grocery Store,480.7076
4007,16.7,0.03858813,3,21,1,2,Supermarket Type1,3353.6346
4008,17.1,0.032628111,3,23,0,2,Supermarket Type1,1640.5312
4009,15.1,0.133198355,1,35,0,2,Grocery Store,89.883
4010,16.7,0.038528228,3,23,0,2,Supermarket Type1,1749.7224
4011,19.35,0.016705436,2,13,0,1,Supermarket Type1,3374.2744
4012,19.2,0.058893461,3,22,0,0,Grocery Store,180.4318
4013,9.0,0.050256161,3,35,1,0,Supermarket Type3,4857.6768
4014,18.25,0.054234197,2,23,0,2,Supermarket Type1,2269.0464
4015,16.75,0.12961476,1,13,0,1,Supermarket Type1,1406.1696
4016,17.1,0.054612768,3,22,0,0,Grocery Store,596.5568
4017,13.0,0.030150193,1,18,0,1,Supermarket Type1,539.298
4018,7.17,0.059849153,2,18,0,1,Supermarket Type1,3392.9168
4019,19.85,0.034942397,1,22,0,0,Grocery Store,123.8388
4020,20.1,0.060672263,2,35,0,2,Grocery Store,238.3564
4021,4.615,0.102038294,4,18,0,1,Supermarket Type1,2563.33
4022,7.63,0.135258515,1,11,1,0,Supermarket Type2,918.804
4023,8.39,0.120396991,3,33,2,0,Supermarket Type1,4586.0304
4024,5.175,0.030527166,1,13,0,1,Supermarket Type1,635.1732
4025,16.0,0.099053537,4,33,2,0,Supermarket Type1,637.1706
4026,18.6,0.134564284,3,35,0,2,Grocery Store,322.2472
4027,17.75,0.030288215,4,35,1,0,Supermarket Type3,4346.3424
4028,7.855,0.073562475,4,35,1,0,Supermarket Type3,3285.723
4029,9.5,0.048883854,3,11,1,0,Supermarket Type2,2619.2572
4030,10.895,0.035893143,2,11,1,0,Supermarket Type2,1318.284
4031,16.75,0.014998914,1,35,0,2,Grocery Store,221.7114
4032,17.2,0.012012071,3,23,0,2,Supermarket Type1,4623.3152
4033,19.85,0.045855273,2,11,1,0,Supermarket Type2,1771.028
4034,6.385,0.14032811,2,22,0,0,Grocery Store,107.8596
4035,11.65,0.019402371,1,21,1,2,Supermarket Type1,579.246
4036,12.85,0.0,3,16,0,1,Supermarket Type1,4068.038
4037,17.7,0.042716709,3,13,0,1,Supermarket Type1,1794.331
4038,9.1,0.081794766,3,21,1,2,Supermarket Type1,700.4216
4039,15.5,0.125942816,3,18,0,1,Supermarket Type1,1239.7196
4040,16.35,0.0,2,13,0,1,Supermarket Type1,2150.534
4041,10.695,0.011472001,1,11,1,0,Supermarket Type2,517.3266
4042,16.6,0.103146658,2,21,1,2,Supermarket Type1,2239.0854
4043,21.2,0.012327847,3,35,0,2,Grocery Store,347.5476
4044,13.15,0.166032929,3,11,1,0,Supermarket Type2,2233.0932
4045,11.5,0.04224015,4,13,0,1,Supermarket Type1,3089.312
4046,13.5,0.072317217,3,35,1,0,Supermarket Type3,3675.216
4047,6.78,0.139484292,2,35,1,0,Supermarket Type3,2516.724
4048,5.63,0.024536636,2,16,0,1,Supermarket Type1,2090.612
4049,19.2,0.085296625,3,11,1,0,Supermarket Type2,1861.5768
4050,14.8,0.080649685,4,35,1,0,Supermarket Type3,6114.7072
4051,6.695,0.0,4,23,0,2,Supermarket Type1,3094.6384
4052,15.75,0.054930533,4,23,0,2,Supermarket Type1,5089.3752
4053,12.5,0.031097948,2,21,1,2,Supermarket Type1,1960.781
4054,21.25,0.016735879,3,22,0,0,Grocery Store,183.7608
4055,15.75,0.134418705,2,35,1,0,Supermarket Type3,2596.62
4056,18.85,0.168266556,4,11,1,0,Supermarket Type2,1749.7224
4057,20.1,0.034646067,2,16,0,1,Supermarket Type1,1310.9602
4058,11.395,0.021639678,3,21,1,2,Supermarket Type1,2708.4744
4059,9.3,0.11144608,1,18,0,1,Supermarket Type1,1097.9042
4060,18.35,0.013956116,4,35,1,0,Supermarket Type3,5609.365
4061,12.8,0.152377658,2,22,0,0,Grocery Store,428.7752
4062,6.8,0.037465846,1,33,2,0,Supermarket Type1,534.6374
4063,11.5,0.020876485,2,35,1,0,Supermarket Type3,1722.4246
4064,15.0,0.0268952,4,18,0,1,Supermarket Type1,1989.4104
4065,19.85,0.081916124,3,13,0,1,Supermarket Type1,1845.5976
4066,7.85,0.163233667,3,21,1,2,Supermarket Type1,2467.4548
4067,20.2,0.121748174,2,11,1,0,Supermarket Type2,1725.7536
4068,11.85,0.132939639,2,18,0,1,Supermarket Type1,1761.7068
4069,6.135,0.079327367,3,23,0,2,Supermarket Type1,2871.5954
4070,9.0,0.065194971,3,33,2,0,Supermarket Type1,2117.244
4071,17.5,0.026248606,4,11,1,0,Supermarket Type2,3815.034
4072,12.15,0.131921819,4,13,0,1,Supermarket Type1,739.038
4073,11.0,0.0,3,21,1,2,Supermarket Type1,625.852
4074,17.5,0.026865809,4,16,0,1,Supermarket Type1,4207.856
4075,8.77,0.046544984,3,35,1,0,Supermarket Type3,4828.3816
4076,20.7,0.092241348,1,35,1,0,Supermarket Type3,2450.144
4077,17.5,0.052740763,2,13,0,1,Supermarket Type1,1135.189
4078,18.5,0.0,2,35,1,0,Supermarket Type3,1659.1736
4079,10.6,0.056748659,4,33,2,0,Supermarket Type1,3950.1914
4080,7.145,0.017822936,3,18,0,1,Supermarket Type1,1123.2046
4081,11.6,0.017659068,3,35,1,0,Supermarket Type3,5866.3638
4082,20.7,0.07929647,2,23,0,2,Supermarket Type1,1686.4714
4083,21.2,0.007006883,3,35,1,0,Supermarket Type3,1216.4166
4084,17.5,0.026195131,4,18,0,1,Supermarket Type1,2543.356
4085,17.7,0.042542484,3,21,1,2,Supermarket Type1,2120.573
4086,8.6,0.054474158,2,16,0,1,Supermarket Type1,1038.648
4087,9.5,0.0,4,21,1,2,Supermarket Type1,3916.2356
4088,17.7,0.122372504,2,11,1,0,Supermarket Type2,1629.8784
4089,12.3,0.037148619,2,13,0,1,Supermarket Type1,2649.2182
4090,6.26,0.052593952,2,22,0,0,Grocery Store,221.0456
4091,17.7,0.012593467,3,11,1,0,Supermarket Type2,3874.2902
4092,18.25,0.012325122,3,11,1,0,Supermarket Type2,647.1576
4093,5.8,0.131489269,1,11,1,0,Supermarket Type2,1605.9096
4094,14.5,0.064224789,4,13,0,1,Supermarket Type1,7064.8038
4095,18.25,0.060589424,3,13,0,1,Supermarket Type1,986.7156
4096,12.85,0.022649893,3,18,0,1,Supermarket Type1,1263.0226
4097,17.1,0.128390273,2,16,0,1,Supermarket Type1,1445.4518
4098,7.575,0.055476238,4,21,1,2,Supermarket Type1,1182.4608
4099,9.21,0.008757492,2,33,2,0,Supermarket Type1,2071.3038
4100,11.3,0.007273831,4,33,2,0,Supermarket Type1,5141.3076
4101,10.8,0.144534212,4,35,0,2,Grocery Store,575.2512
4102,13.6,0.043743689,3,18,0,1,Supermarket Type1,1104.5622
4103,20.85,0.062477955,1,11,1,0,Supermarket Type2,1505.3738
4104,9.195,0.078060601,2,23,0,2,Supermarket Type1,2912.2092
4105,17.5,0.026740767,4,35,1,0,Supermarket Type3,5522.811
4106,15.75,0.140821917,4,21,1,2,Supermarket Type1,2775.7202
4107,16.5,0.068403271,2,11,1,0,Supermarket Type2,619.194
4108,7.52,0.0,2,35,0,2,Grocery Store,256.9988
4109,20.5,0.02312394,3,33,2,0,Supermarket Type1,2297.01
4110,17.6,0.047449835,2,11,1,0,Supermarket Type2,2621.9204
4111,8.775,0.110359004,1,11,1,0,Supermarket Type2,790.9704
4112,10.1,0.054620504,4,16,0,1,Supermarket Type1,2976.126
4113,18.2,0.0,1,18,0,1,Supermarket Type1,1115.215
4114,8.975,0.009051307,2,33,2,0,Supermarket Type1,309.597
4115,21.1,0.160722863,1,35,1,0,Supermarket Type3,2237.088
4116,9.6,0.03625493,2,33,2,0,Supermarket Type1,2694.4926
4117,8.185,0.064824502,2,22,0,0,Grocery Store,234.3616
4118,14.75,0.033024328,4,11,1,0,Supermarket Type2,3089.9778
4119,20.5,0.143574191,1,18,0,1,Supermarket Type1,476.047
4120,14.65,0.099333217,1,18,0,1,Supermarket Type1,1076.5986
4121,19.2,0.12475207,1,13,0,1,Supermarket Type1,633.8416
4122,5.945,0.093170838,2,21,1,2,Supermarket Type1,1549.9824
4123,17.5,0.007538459,3,16,0,1,Supermarket Type1,4082.6856
4124,10.895,0.009676286,2,13,0,1,Supermarket Type1,3448.844
4125,20.5,0.141792841,1,23,0,2,Supermarket Type1,1159.8236
4126,16.7,0.05436436,1,35,1,0,Supermarket Type3,958.752
4127,13.65,0.031573246,2,11,1,0,Supermarket Type2,299.61
4128,15.7,0.055943697,3,33,2,0,Supermarket Type1,2428.8384
4129,18.7,0.0,4,16,0,1,Supermarket Type1,3215.814
4130,19.35,0.066831682,3,22,0,0,Grocery Store,327.5736
4131,16.0,0.065165046,1,21,1,2,Supermarket Type1,856.8846
4132,6.965,0.0,3,33,2,0,Supermarket Type1,3169.208
4133,11.395,0.069728296,4,18,0,1,Supermarket Type1,1406.1696
4134,7.5,0.09660879,1,18,0,1,Supermarket Type1,744.3644
4135,6.115,0.007038478,4,33,2,0,Supermarket Type1,3605.307
4136,8.945,0.153456703,4,35,0,2,Grocery Store,262.991
4137,14.8,0.043982464,2,18,0,1,Supermarket Type1,2966.139
4138,8.71,0.139202085,1,16,0,1,Supermarket Type1,383.5008
4139,15.5,0.086184647,1,11,1,0,Supermarket Type2,394.1536
4140,19.35,0.082250863,1,16,0,1,Supermarket Type1,534.6374
4141,7.97,0.034286109,3,35,1,0,Supermarket Type3,5000.8238
4142,19.2,0.100482186,2,11,1,0,Supermarket Type2,1667.829
4143,16.25,0.049051717,3,21,1,2,Supermarket Type1,2439.4912
4144,19.85,0.005230786,4,33,2,0,Supermarket Type1,5034.7796
4145,13.65,0.08062523,4,16,0,1,Supermarket Type1,2087.9488
4146,7.535,0.081787519,2,23,0,2,Supermarket Type1,2157.192
4147,13.1,0.010615026,3,35,0,2,Grocery Store,374.1796
4148,13.3,0.009534758,1,35,1,0,Supermarket Type3,1201.769
4149,5.59,0.056602818,1,23,0,2,Supermarket Type1,1725.7536
4150,11.0,0.057047756,4,16,0,1,Supermarket Type1,7028.1848
4151,19.85,0.05410964,4,21,1,2,Supermarket Type1,1970.768
4152,17.6,0.058209079,3,18,0,1,Supermarket Type1,5274.4676
4153,6.215,0.083056555,4,22,0,0,Grocery Store,225.7062
4154,15.1,0.020015391,2,11,1,0,Supermarket Type2,1817.634
4155,13.35,0.102426197,4,33,2,0,Supermarket Type1,5725.88
4156,9.5,0.048761223,4,21,1,2,Supermarket Type1,5238.5144
4157,11.8,0.0,3,16,0,1,Supermarket Type1,2141.2128
4158,17.6,0.056281276,1,16,0,1,Supermarket Type1,796.9626
4159,19.85,0.008762556,4,22,0,0,Grocery Store,264.9884
4160,13.35,0.139669224,3,21,1,2,Supermarket Type1,1938.8096
4161,18.85,0.137972993,3,13,0,1,Supermarket Type1,1444.1202
4162,17.5,0.0,2,23,0,2,Supermarket Type1,2992.771
4163,20.2,0.121940099,2,13,0,1,Supermarket Type1,1150.5024
4164,5.88,0.024926013,3,21,1,2,Supermarket Type1,1491.392
4165,17.6,0.039031927,2,35,1,0,Supermarket Type3,1737.738
4166,15.85,0.13727,2,13,0,1,Supermarket Type1,1904.188
4167,5.985,0.095989602,2,18,0,1,Supermarket Type1,508.6712
4168,18.85,0.142443405,3,13,0,1,Supermarket Type1,4396.9432
4169,18.85,0.137410256,3,21,1,2,Supermarket Type1,1604.578
4170,7.51,0.104400238,2,13,0,1,Supermarket Type1,894.8352
4171,16.2,0.0,4,16,0,1,Supermarket Type1,3271.0754
4172,17.6,0.015750947,3,11,1,0,Supermarket Type2,1629.8784
4173,8.97,0.092937216,1,33,2,0,Supermarket Type1,764.3384
4174,7.22,0.03828933,1,33,2,0,Supermarket Type1,126.502
4175,15.0,0.208162156,4,35,0,2,Grocery Store,228.3694
4176,8.71,0.121936216,2,13,0,1,Supermarket Type1,2628.5784
4177,17.7,0.135646297,4,11,1,0,Supermarket Type2,3516.7556
4178,15.85,0.069240685,4,18,0,1,Supermarket Type1,653.1498
4179,6.055,0.03127929,3,13,0,1,Supermarket Type1,2406.867
4180,19.35,0.08186804,1,35,1,0,Supermarket Type3,1069.2748
4181,19.25,0.034753686,2,21,1,2,Supermarket Type1,1976.0944
4182,16.5,0.028476451,1,18,0,1,Supermarket Type1,1368.219
4183,13.5,0.067872402,1,23,0,2,Supermarket Type1,355.5372
4184,9.8,0.026420581,4,35,0,2,Grocery Store,1001.3632
4185,7.865,0.061183503,3,18,0,1,Supermarket Type1,1644.526
4186,10.6,0.035247642,1,21,1,2,Supermarket Type1,1619.2256
4187,10.395,0.02974207,1,35,1,0,Supermarket Type3,3453.5046
4188,16.2,0.128397995,3,16,0,1,Supermarket Type1,1411.496
4189,14.5,0.058918844,3,21,1,2,Supermarket Type1,3238.4512
4190,7.235,0.076791671,2,33,2,0,Supermarket Type1,2316.984
4191,16.75,0.021220113,1,16,0,1,Supermarket Type1,1240.3854
4192,5.425,0.2004264,1,35,0,2,Grocery Store,265.6542
4193,6.135,0.078589629,2,35,1,0,Supermarket Type3,2716.464
4194,14.0,0.031261583,1,16,0,1,Supermarket Type1,639.168
4195,19.85,0.005235143,4,23,0,2,Supermarket Type1,2649.884
4196,10.895,0.027032204,2,13,0,1,Supermarket Type1,852.224
4197,5.635,0.172856719,3,22,0,0,Grocery Store,449.415
4198,10.65,0.085617517,4,13,0,1,Supermarket Type1,2303.668
4199,15.1,0.127334766,1,22,0,0,Grocery Store,89.883
4200,16.5,0.036641597,3,23,0,2,Supermarket Type1,1263.0226
4201,13.35,0.014656564,4,18,0,1,Supermarket Type1,2277.7018
4202,12.15,0.037864854,1,33,2,0,Supermarket Type1,322.913
4203,13.65,0.036016619,4,21,1,2,Supermarket Type1,1295.6468
4204,20.75,0.12953868,4,21,1,2,Supermarket Type1,2396.88
4205,19.1,0.038531668,4,33,2,0,Supermarket Type1,5487.5236
4206,17.25,0.0,3,18,0,1,Supermarket Type1,4637.9628
4207,8.85,0.112119359,2,35,1,0,Supermarket Type3,1981.4208
4208,11.8,0.0,1,35,1,0,Supermarket Type3,872.8638
4209,10.195,0.041907414,1,33,2,0,Supermarket Type1,175.7712
4210,16.6,0.027556247,3,33,2,0,Supermarket Type1,1962.7784
4211,17.6,0.076058484,2,33,2,0,Supermarket Type1,2025.3636
4212,8.185,0.038729057,2,23,0,2,Supermarket Type1,1874.8928
4213,13.65,0.080804019,4,18,0,1,Supermarket Type1,2348.9424
4214,10.6,0.056884225,4,21,1,2,Supermarket Type1,3020.7346
4215,10.8,0.050000257,4,13,0,1,Supermarket Type1,4655.2736
4216,15.2,0.021207519,4,23,0,2,Supermarket Type1,1747.0592
4217,8.895,0.0,4,18,0,1,Supermarket Type1,2812.3392
4218,11.8,0.113307794,4,16,0,1,Supermarket Type1,1850.924
4219,7.63,0.225476528,1,22,0,0,Grocery Store,45.9402
4220,6.55,0.034800079,3,13,0,1,Supermarket Type1,1571.288
4221,16.85,0.139301634,3,33,2,0,Supermarket Type1,2783.044
4222,16.25,0.025612348,3,35,1,0,Supermarket Type3,3200.5006
4223,7.235,0.077290355,2,13,0,1,Supermarket Type1,2316.984
4224,19.25,0.1017546,1,16,0,1,Supermarket Type1,491.3604
4225,13.85,0.094265737,4,22,0,0,Grocery Store,233.03
4226,18.1,0.022380952,1,33,2,0,Supermarket Type1,476.047
4227,18.6,0.01575657,3,33,2,0,Supermarket Type1,3173.8686
4228,6.615,0.156307983,4,22,0,0,Grocery Store,790.9704
4229,15.6,0.195688803,1,22,0,0,Grocery Store,153.134
4230,18.85,0.13747519,3,18,0,1,Supermarket Type1,3369.6138
4231,7.235,0.0,4,16,0,1,Supermarket Type1,2348.9424
4232,7.825,0.07962861,1,23,0,2,Supermarket Type1,2002.0606
4233,7.285,0.03100078,3,35,1,0,Supermarket Type3,2101.2648
4234,19.7,0.016202582,4,16,0,1,Supermarket Type1,3379.6008
4235,12.6,0.024190156,1,16,0,1,Supermarket Type1,494.0236
4236,10.65,0.085308611,4,18,0,1,Supermarket Type1,5759.17
4237,16.75,0.008564925,1,16,0,1,Supermarket Type1,1404.1722
4238,13.8,0.097457483,1,11,1,0,Supermarket Type2,1018.674
4239,9.6,0.029619203,1,33,2,0,Supermarket Type1,624.5204
4240,13.1,0.0,4,23,0,2,Supermarket Type1,1518.024
4241,14.6,0.150872868,1,18,0,1,Supermarket Type1,1379.5376
4242,6.67,0.09031453,2,11,1,0,Supermarket Type2,1180.4634
4243,15.7,0.018930352,1,23,0,2,Supermarket Type1,857.5504
4244,17.75,0.111209003,2,33,2,0,Supermarket Type1,982.7208
4245,20.2,0.121153331,2,33,2,0,Supermarket Type1,958.752
4246,10.85,0.163160327,2,13,0,1,Supermarket Type1,1693.7952
4247,20.25,0.148163564,4,21,1,2,Supermarket Type1,1874.8928
4248,16.5,0.028281197,1,35,1,0,Supermarket Type3,3648.584
4249,5.86,0.150853308,3,23,0,2,Supermarket Type1,2016.7082
4250,6.115,0.011437302,1,13,0,1,Supermarket Type1,1358.232
4251,19.7,0.018024769,2,23,0,2,Supermarket Type1,1031.99
4252,9.8,0.090448534,4,16,0,1,Supermarket Type1,774.9912
4253,12.5,0.08175276,1,23,0,2,Supermarket Type1,1267.6832
4254,19.35,0.109667698,3,22,0,0,Grocery Store,671.1264
4255,16.75,0.075735621,1,23,0,2,Supermarket Type1,323.5788
4256,19.1,0.091917786,3,23,0,2,Supermarket Type1,1837.608
4257,21.35,0.130127365,2,22,0,0,Grocery Store,190.4188
4258,19.5,0.082483516,3,33,2,0,Supermarket Type1,2865.6032
4259,6.575,0.075507758,3,23,0,2,Supermarket Type1,1596.5884
4260,6.67,0.124126756,1,13,0,1,Supermarket Type1,2125.2336
4261,12.3,0.009425158,1,21,1,2,Supermarket Type1,1537.998
4262,16.1,0.024999711,2,18,0,1,Supermarket Type1,1255.033
4263,9.3,0.058545606,3,35,0,2,Grocery Store,310.2628
4264,17.35,0.020676141,1,13,0,1,Supermarket Type1,1208.427
4265,15.35,0.02346559,1,22,0,0,Grocery Store,36.619
4266,8.975,0.05272914,1,23,0,2,Supermarket Type1,1022.6688
4267,13.15,0.024630755,3,33,2,0,Supermarket Type1,2666.529
4268,19.5,0.014274292,1,23,0,2,Supermarket Type1,718.3982
4269,15.1,0.059313603,4,16,0,1,Supermarket Type1,4266.4464
4270,5.465,0.048518008,2,16,0,1,Supermarket Type1,2360.9268
4271,17.75,0.073349552,1,33,2,0,Supermarket Type1,934.7832
4272,17.35,0.055648052,2,35,1,0,Supermarket Type3,2833.6448
4273,6.96,0.077129323,1,33,2,0,Supermarket Type1,1733.0774
4274,17.85,0.087824967,4,11,1,0,Supermarket Type2,1755.7146
4275,5.095,0.130031207,3,11,1,0,Supermarket Type2,561.9352
4276,5.73,0.045334098,1,33,2,0,Supermarket Type1,1803.6522
4277,7.5,0.096333029,1,33,2,0,Supermarket Type1,1145.176
4278,7.855,0.073858923,4,33,2,0,Supermarket Type1,3723.8194
4279,5.655,0.175047104,3,16,0,1,Supermarket Type1,1895.5326
4280,12.15,0.132952286,1,22,0,0,Grocery Store,37.9506
4281,9.6,0.086145867,4,22,0,0,Grocery Store,259.662
4282,18.85,0.0520115,4,33,2,0,Supermarket Type1,3630.6074
4283,20.2,0.059790095,2,16,0,1,Supermarket Type1,3560.6984
4284,12.15,0.071440118,3,22,0,0,Grocery Store,549.285
4285,19.6,0.03395415,1,21,1,2,Supermarket Type1,773.6596
4286,16.0,0.099271209,1,23,0,2,Supermarket Type1,878.856
4287,13.1,0.020769677,2,35,1,0,Supermarket Type3,2741.0986
4288,6.425,0.06316338,2,16,0,1,Supermarket Type1,2098.6016
4289,6.825,0.059846975,4,23,0,2,Supermarket Type1,9779.9362
4290,16.75,0.014342659,2,35,0,2,Grocery Store,203.7348
4291,7.97,0.057667173,3,22,0,0,Grocery Store,517.3266
4292,17.25,0.037155206,3,33,2,0,Supermarket Type1,3782.4098
4293,9.1,0.080417724,1,21,1,2,Supermarket Type1,425.4462
4294,19.2,0.041227831,2,23,0,2,Supermarket Type1,1947.465
4295,20.25,0.102226474,1,35,1,0,Supermarket Type3,3075.996
4296,6.175,0.178210285,2,35,1,0,Supermarket Type3,3930.8832
4297,14.5,0.06904249,1,22,0,0,Grocery Store,41.9454
4298,8.3,0.052791124,2,35,0,2,Grocery Store,591.2304
4299,17.75,0.067607749,4,21,1,2,Supermarket Type1,2796.36
4300,7.145,0.017887474,3,13,0,1,Supermarket Type1,1765.0358
4301,8.985,0.184440421,2,13,0,1,Supermarket Type1,3295.71
4302,16.35,0.091074449,4,13,0,1,Supermarket Type1,3338.987
4303,5.655,0.0,3,23,0,2,Supermarket Type1,1166.4816
4304,9.5,0.041951439,1,21,1,2,Supermarket Type1,865.54
4305,5.78,0.074087369,4,33,2,0,Supermarket Type1,6855.0768
4306,8.05,0.0,4,33,2,0,Supermarket Type1,5153.292
4307,6.75,0.108679906,2,11,1,0,Supermarket Type2,1246.3776
4308,16.6,0.136500981,3,13,0,1,Supermarket Type1,4138.6128
4309,6.095,0.081361288,2,18,0,1,Supermarket Type1,2694.4926
4310,15.1,0.0,4,22,0,0,Grocery Store,196.411
4311,19.35,0.018591464,2,21,1,2,Supermarket Type1,1342.2528
4312,11.3,0.066952965,4,11,1,0,Supermarket Type2,3099.9648
4313,10.8,0.029107004,4,13,0,1,Supermarket Type1,4541.4218
4314,19.7,0.0,4,21,1,2,Supermarket Type1,5106.686
4315,18.7,0.065872936,2,35,0,2,Grocery Store,111.1886
4316,10.5,0.117149075,3,11,1,0,Supermarket Type2,1794.331
4317,7.655,0.031994534,2,21,1,2,Supermarket Type1,1853.5872
4318,8.235,0.08276363,3,11,1,0,Supermarket Type2,1625.8836
4319,20.6,0.083004078,2,23,0,2,Supermarket Type1,1090.5804
4320,19.35,0.021490911,2,21,1,2,Supermarket Type1,2892.2352
4321,9.5,0.058835928,3,22,0,0,Grocery Store,170.4448
4322,5.305,0.07871639,3,22,0,0,Grocery Store,551.2824
4323,9.8,0.013869809,1,18,0,1,Supermarket Type1,978.726
4324,9.6,0.022274264,2,16,0,1,Supermarket Type1,2992.771
4325,13.0,0.153618566,1,23,0,2,Supermarket Type1,1480.0734
4326,17.6,0.049267759,2,11,1,0,Supermarket Type2,2862.94
4327,14.3,0.12826315,1,13,0,1,Supermarket Type1,681.7792
4328,10.3,0.02494708,3,18,0,1,Supermarket Type1,5690.5926
4329,15.1,0.157154813,1,22,0,0,Grocery Store,185.7582
4330,6.03,0.022832115,3,13,0,1,Supermarket Type1,1416.8224
4331,7.68,0.070900282,4,23,0,2,Supermarket Type1,5580.0698
4332,20.0,0.028180789,1,18,0,1,Supermarket Type1,905.488
4333,15.85,0.136497913,2,23,0,2,Supermarket Type1,2856.282
4334,15.2,0.162462044,2,22,0,0,Grocery Store,347.5476
4335,12.15,0.0,3,23,0,2,Supermarket Type1,3962.8416
4336,19.35,0.118080437,4,16,0,1,Supermarket Type1,6040.1376
4337,16.0,0.017466284,1,35,1,0,Supermarket Type3,1323.6104
4338,10.395,0.031073804,3,35,1,0,Supermarket Type3,5704.5744
4339,8.85,0.113302223,2,13,0,1,Supermarket Type1,1114.5492
4340,19.85,0.025968706,1,23,0,2,Supermarket Type1,1006.6896
4341,19.1,0.045400017,1,18,0,1,Supermarket Type1,690.4346
4342,17.0,0.126958147,2,13,0,1,Supermarket Type1,2516.724
4343,11.15,0.105307659,2,23,0,2,Supermarket Type1,1038.648
4344,12.35,0.038500421,2,23,0,2,Supermarket Type1,1208.427
4345,20.85,0.02137305,2,18,0,1,Supermarket Type1,522.653
4346,16.75,0.0,4,35,1,0,Supermarket Type3,9251.9568
4347,7.035,0.0,4,22,0,0,Grocery Store,525.982
4348,4.785,0.09297084,2,11,1,0,Supermarket Type2,2048.6666
4349,18.7,0.088839949,4,35,1,0,Supermarket Type3,10993.6896
4350,17.25,0.209600084,1,22,0,0,Grocery Store,39.948
4351,9.3,0.033505804,3,18,0,1,Supermarket Type1,2482.1024
4352,17.25,0.072986772,1,18,0,1,Supermarket Type1,1635.8706
4353,17.85,0.024961677,3,13,0,1,Supermarket Type1,3383.5956
4354,5.32,0.092433518,2,35,1,0,Supermarket Type3,1426.1436
4355,9.8,0.026081567,4,16,0,1,Supermarket Type1,4327.7
4356,18.85,0.09079168,2,33,2,0,Supermarket Type1,3579.3408
4357,9.695,0.113917889,3,16,0,1,Supermarket Type1,2693.8268
4358,10.0,0.045928229,2,21,1,2,Supermarket Type1,1957.452
4359,16.6,0.135620265,3,33,2,0,Supermarket Type1,2931.5174
4360,18.25,0.077709902,4,16,0,1,Supermarket Type1,5438.9202
4361,5.82,0.134975628,3,22,0,0,Grocery Store,509.337
4362,9.31,0.037955094,1,23,0,2,Supermarket Type1,1201.769
4363,18.25,0.076125668,4,18,0,1,Supermarket Type1,2564.6616
4364,19.7,0.067039526,3,21,1,2,Supermarket Type1,1411.496
